TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,REL_GROUP
the,O,4,features,det,DT,,Nominals
features,B-ASP,1,has,dobj,NNS,,Objects
one,O,7,need,nsubj,PRP,,Subjects
would,O,7,need,aux,MD,,Auxiliaries
need,O,4,features,relcl,VB,,Nominals
in,O,7,need,prep,IN,,Coordination
a,O,10,cellphone,det,DT,,Nominals
cellphone,O,8,in,pobj,NN,cell ##phone,Prepositions
.,O,1,has,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
in,O,6,are,prep,IN,,Coordination
all,O,2,fairness,det,DT,,Nominals
fairness,O,0,in,pobj,NN,,Prepositions
",",O,6,are,punct,",",,Miscellaneous
customer,B-ASP,5,reps,compound,NN,,Compund
reps,I-ASP,6,are,nsubj,NNS,rep ##s,Subjects
are,O,6,are,ROOT,VBP,,ROOT
very,O,8,nice,advmod,RB,,Adverbials
nice,B-OP,6,are,acomp,JJ,,Complements
",",O,6,are,punct,",",,Miscellaneous
and,O,6,are,cc,CC,,Coordination
they,O,17,try,nsubj,PRP,,Subjects
(,O,11,they,punct,-LRB-,,Miscellaneous
most,O,11,they,appos,JJS,,Nominals
of,O,13,most,prep,IN,,Coordination
them,O,14,of,pobj,PRP,,Prepositions
),O,11,they,punct,-RRB-,,Miscellaneous
try,O,6,are,conj,VB,,Coordination
hard,O,17,try,advmod,RB,,Adverbials
to,O,20,answer,aux,TO,,Auxiliaries
answer,O,17,try,xcomp,VB,,Complements
your,O,22,questions,poss,PRP$,,Nominals
questions,O,20,answer,dobj,NNS,,Objects
.,O,17,try,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
often,O,2,fill,advmod,RB,,Adverbials
i,O,2,fill,nsubj,PRP,,Subjects
fill,O,2,fill,ROOT,VBP,,ROOT
i,O,4,need,nsubj,PRP,,Subjects
need,O,2,fill,ccomp,VBP,,Complements
to,O,6,have,aux,TO,,Auxiliaries
have,O,4,need,xcomp,VB,,Complements
better,O,8,organization,amod,JJR,,Nominals
organization,O,6,have,dobj,NN,,Objects
for,O,8,organization,prep,IN,,Coordination
the,O,11,library,det,DT,,Nominals
library,O,9,for,pobj,NN,,Prepositions
and,O,4,need,cc,CC,,Coordination
there,O,14,is,expl,EX,,Subjects
is,O,4,need,conj,VBZ,,Coordination
not,O,14,is,neg,RB,,Negation
enought,O,14,is,acomp,JJ,enough ##t,Complements
of,O,16,enought,prep,IN,,Coordination
variables,O,17,of,pobj,NNS,,Prepositions
.,O,14,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
rather,O,1,than,advmod,RB,,Adverbials
than,O,18,find,prep,IN,,Coordination
creating,O,1,than,pcomp,VBG,,Prepositions
a,O,4,directory,det,DT,,Nominals
directory,O,2,creating,dobj,NN,,Objects
for,O,9,found,mark,IN,,Compund
bookmarks,B-ASP,9,found,nsubjpass,NNS,book ##marks,Subjects
to,O,9,found,aux,TO,,Auxiliaries
be,O,9,found,auxpass,VB,,Auxiliaries
found,O,4,directory,advcl,VBN,,Adverbials
in,O,9,found,prep,IN,,Coordination
one,O,12,area,nummod,CD,,Nominals
area,O,10,in,pobj,NN,,Prepositions
",",O,18,find,punct,",",,Miscellaneous
the,O,15,user,det,DT,,Nominals
user,O,18,find,nsubj,NN,,Subjects
must,O,18,find,aux,MD,,Auxiliaries
actually,O,18,find,advmod,RB,,Adverbials
find,O,18,find,ROOT,VB,,ROOT
the,O,20,track,det,DT,,Nominals
track,O,18,find,dobj,NN,,Objects
where,O,25,made,advmod,WRB,,Adverbials
the,O,23,bookmark,det,DT,,Nominals
bookmark,O,25,made,nsubjpass,NN,book ##mark,Subjects
was,O,25,made,auxpass,VBD,,Auxiliaries
made,O,20,track,relcl,VBN,,Nominals
.,O,18,find,punct,.,,Miscellaneous
.,O,18,find,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
on,O,6,refuses,prep,IN,,Coordination
2,O,2,dvds,nummod,CD,,Nominals
dvds,B-ASP,0,on,pobj,NNS,,Prepositions
so,O,4,far,advmod,RB,,Adverbials
far,O,6,refuses,advmod,RB,,Adverbials
it,O,6,refuses,nsubj,PRP,,Subjects
refuses,O,6,refuses,ROOT,VBZ,,ROOT
to,O,8,play,aux,TO,,Auxiliaries
play,B-ASP,6,refuses,xcomp,VB,,Complements
certain,O,10,episodes,amod,JJ,,Nominals
episodes,O,8,play,dobj,NNS,,Objects
with,O,8,play,prep,IN,,Coordination
no,O,13,problems,det,DT,,Nominals
problems,O,11,with,pobj,NNS,,Prepositions
on,O,13,problems,prep,IN,,Coordination
the,O,16,others,det,DT,,Nominals
others,O,14,on,pobj,NNS,,Prepositions
on,O,13,problems,prep,IN,,Coordination
the,O,19,dvd,det,DT,,Nominals
dvd,O,17,on,pobj,NN,,Prepositions
.,O,6,refuses,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
zen,O,1,allows,nsubj,NNP,,Subjects
allows,O,1,allows,ROOT,VBZ,,ROOT
you,O,4,scroll,nsubj,PRP,,Subjects
to,O,4,scroll,aux,TO,,Auxiliaries
scroll,B-ASP,1,allows,ccomp,VB,,Complements
up,O,4,scroll,prt,RP,,Compund
and,O,4,scroll,cc,CC,,Coordination
down,O,4,scroll,conj,IN,,Coordination
the,O,10,list,det,DT,,Nominals
song,O,10,list,compound,NN,,Compund
list,O,7,down,pobj,NN,,Prepositions
selected,O,10,list,acl,VBN,,Nominals
on,O,11,selected,prep,IN,,Coordination
the,O,14,player,det,DT,,Nominals
player,O,12,on,pobj,NN,,Prepositions
.,O,1,allows,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,2,using,nsubj,PRP,,Subjects
am,O,2,using,aux,VBP,,Auxiliaries
using,O,2,using,ROOT,VBG,,ROOT
notmad,O,2,using,dobj,NNP,not ##mad,Objects
explorer,O,2,using,dobj,NN,,Objects
to,O,6,move,aux,TO,,Auxiliaries
move,O,2,using,xcomp,VB,,Complements
music,O,6,move,dobj,NN,,Objects
&,O,7,music,cc,CC,,Coordination
playlists,O,7,music,conj,NNS,play ##lists,Coordination
between,O,7,music,prep,IN,,Coordination
the,O,12,zen,det,DT,,Nominals
zen,O,10,between,pobj,NNP,,Prepositions
&,O,12,zen,cc,CC,,Coordination
my,O,15,computer,poss,PRP$,,Nominals
computer,O,12,zen,conj,NN,,Coordination
.,O,2,using,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
this,O,1,bumpy,det,DT,,Nominals
bumpy,O,2,is,nsubj,JJ,bump ##y,Subjects
is,O,2,is,ROOT,VBZ,,ROOT
wicked,O,4,groovy,advmod,JJ,,Adverbials
groovy,O,2,is,acomp,JJ,gr ##oo ##vy,Complements
.,O,2,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
11,O,3,pause,meta,LS,,Miscellaneous
),O,0,11,punct,-RRB-,,Miscellaneous
minimal,B-OP,3,pause,amod,JJ,,Nominals
pause,B-ASP,3,pause,ROOT,NN,,ROOT
between,O,3,pause,prep,IN,,Coordination
songs,O,4,between,pobj,NNS,,Prepositions
-,O,7,less,punct,:,,Miscellaneous
less,O,3,pause,amod,JJR,,Nominals
than,O,7,less,prep,IN,,Coordination
that,O,8,than,pobj,DT,,Prepositions
on,O,9,that,prep,IN,,Coordination
other,O,12,devices,amod,JJ,,Nominals
devices,O,10,on,pobj,NNS,,Prepositions
-,O,12,devices,punct,:,,Miscellaneous
good,B-OP,15,achievement,amod,JJ,,Nominals
achievement,O,12,devices,appos,NN,,Nominals
for,O,15,achievement,prep,IN,,Coordination
a,O,20,player,det,DT,,Nominals
hard-drive,O,20,player,amod,NN,hard - drive,Nominals
based,O,20,player,amod,VBN,,Nominals
player,O,16,for,pobj,NN,,Prepositions
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
simple,B-OP,2,buttons,amod,NNP,,Nominals
click,B-ASP,2,buttons,compound,NNP,,Compund
buttons,I-ASP,9,are,nsubj,NNS,,Subjects
",",O,9,are,punct,",",,Miscellaneous
back,B-ASP,6,volume,amod,JJ,,Nominals
buttons,I-ASP,6,volume,compound,NNS,,Compund
volume,I-ASP,9,are,nsubj,NN,,Subjects
and,O,6,volume,cc,CC,,Coordination
display,B-ASP,6,volume,conj,NN,,Coordination
are,O,9,are,ROOT,VBP,,ROOT
very,O,11,easy,advmod,RB,,Adverbials
easy,B-OP,9,are,acomp,JJ,,Complements
to,O,13,read,aux,TO,,Auxiliaries
read,B-ASP,11,easy,xcomp,VB,,Complements
",",O,13,read,punct,",",,Miscellaneous
access,B-ASP,13,read,conj,NN,,Coordination
and,O,15,access,cc,CC,,Coordination
use,B-ASP,15,access,conj,NN,,Coordination
.,O,9,are,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
4,O,3,set,meta,LS,,Miscellaneous
),O,0,4,punct,-RRB-,,Miscellaneous
a,O,3,set,det,DT,,Nominals
set,O,10,are,nsubj,NN,,Subjects
of,O,3,set,prep,IN,,Coordination
speakers,O,4,of,pobj,NNS,,Prepositions
and,O,3,set,cc,CC,,Coordination
a,O,9,transmitter,det,DT,,Nominals
wireless,O,9,transmitter,amod,JJ,,Nominals
transmitter,O,3,set,conj,NN,,Coordination
are,O,24,allow,ccomp,VBP,,Complements
accessories,O,10,are,attr,NNS,,Objects
that,O,14,add,nsubj,WDT,,Subjects
will,O,14,add,aux,MD,,Auxiliaries
add,O,11,accessories,relcl,VB,,Nominals
to,O,14,add,prep,IN,,Coordination
your,O,17,player,poss,PRP$,,Nominals
player,O,19,usability,poss,NN,,Nominals
's,O,17,player,case,POS,' s,Compund
usability,O,15,to,pobj,NN,usa ##bility,Prepositions
(,O,24,allow,punct,-LRB-,,Miscellaneous
the,O,22,latter,det,DT,,Nominals
latter,O,24,allow,nsubj,JJ,,Subjects
will,O,24,allow,aux,MD,,Auxiliaries
allow,O,24,allow,ROOT,VB,,ROOT
you,O,27,play,nsubj,PRP,,Subjects
to,O,27,play,aux,TO,,Auxiliaries
play,O,24,allow,ccomp,VB,,Complements
it,O,27,play,dobj,PRP,,Objects
on,O,27,play,prep,IN,,Coordination
your,O,32,radio,poss,PRP$,,Nominals
car,O,32,radio,compound,NN,,Compund
radio,O,29,on,pobj,NN,,Prepositions
",",O,32,radio,punct,",",,Miscellaneous
home,O,35,receiver,compound,NN,,Compund
receiver,O,32,radio,appos,NN,,Nominals
",",O,35,receiver,punct,",",,Miscellaneous
etc.,O,35,receiver,conj,FW,etc .,Coordination
),O,24,allow,punct,-RRB-,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
first,O,1,let,advmod,RB,,Adverbials
let,O,1,let,ROOT,VB,,ROOT
me,O,3,say,nsubj,PRP,,Subjects
say,O,1,let,ccomp,VB,,Complements
that,O,6,is,mark,IN,,Compund
it,O,6,is,nsubj,PRP,,Subjects
is,O,3,say,ccomp,VBZ,,Complements
much,O,8,smaller,advmod,RB,,Adverbials
smaller,O,6,is,acomp,JJR,,Complements
than,O,11,looks,mark,IN,,Compund
it,O,11,looks,nsubj,PRP,,Subjects
looks,B-ASP,8,smaller,advcl,VBZ,,Adverbials
on,O,11,looks,prep,IN,,Coordination
the,O,14,web,det,DT,,Nominals
web,O,12,on,pobj,NN,,Prepositions
and,O,18,looks,cc,CC,,Coordination
it,O,18,looks,nsubj,PRP,,Subjects
also,O,18,looks,advmod,RB,,Adverbials
looks,B-ASP,18,looks,ROOT,VBZ,,ROOT
better,B-OP,18,looks,acomp,RBR,,Complements
.,O,18,looks,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,3,software,det,DT,,Nominals
new,O,3,software,amod,JJ,,Nominals
organizer,B-ASP,3,software,compound,NN,,Compund
software,I-ASP,3,software,ROOT,NN,,ROOT
that,O,5,ships,nsubj,WDT,,Subjects
ships,O,13,be,nsubj,NNS,,Subjects
with,O,5,ships,prep,IN,,Coordination
the,O,10,xtra,det,DT,,Nominals
nomad,O,10,xtra,compound,NN,no ##mad,Compund
zen,O,10,xtra,compound,NNP,,Compund
xtra,O,6,with,pobj,NNP,x ##tra,Prepositions
could,O,13,be,aux,MD,,Auxiliaries
n't,O,13,be,neg,RB,n ' t,Negation
be,O,3,software,relcl,VB,,Nominals
easier,B-OP,13,be,acomp,JJR,,Complements
to,O,16,use,aux,TO,,Auxiliaries
use,O,14,easier,xcomp,VB,,Complements
.,O,13,be,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
2,O,3,organization,nummod,LS,,Nominals
),O,0,2,punct,-RRB-,,Miscellaneous
music,O,3,organization,compound,NN,,Compund
organization,O,5,based,nsubjpass,NN,,Subjects
is,O,5,based,auxpass,VBZ,,Auxiliaries
based,O,5,based,ROOT,VBN,,ROOT
on,O,5,based,prep,IN,,Coordination
id3,B-ASP,6,on,pobj,NNP,id ##3,Prepositions
(,O,7,id3,punct,-LRB-,,Miscellaneous
by,O,7,id3,prep,IN,,Coordination
genre,O,9,by,pobj,NN,,Prepositions
",",O,10,genre,punct,",",,Miscellaneous
artist,O,10,genre,conj,NN,,Coordination
",",O,12,artist,punct,",",,Miscellaneous
album,O,12,artist,conj,NN,,Coordination
",",O,14,album,punct,",",,Miscellaneous
etc.,O,14,album,conj,FW,etc .,Coordination
),O,5,based,punct,-RRB-,,Miscellaneous
and,O,5,based,cc,CC,,Coordination
this,O,21,be,nsubj,DT,,Subjects
can,O,21,be,aux,MD,,Auxiliaries
be,O,5,based,conj,VB,,Coordination
a,O,23,problem,det,DT,,Nominals
problem,O,21,be,attr,NN,,Objects
for,O,23,problem,prep,IN,,Coordination
older,O,28,files,amod,JJR,,Nominals
downloaded,O,28,files,amod,VBN,,Nominals
music,O,28,files,compound,NN,,Compund
files,O,24,for,pobj,NNS,,Prepositions
with,O,28,files,prep,IN,,Coordination
missing,O,34,information,amod,VBG,,Nominals
or,O,30,missing,cc,CC,,Coordination
incorrect,O,30,missing,conj,JJ,,Coordination
id3,B-ASP,34,information,compound,NN,id ##3,Compund
information,O,29,with,pobj,NN,,Prepositions
.,O,21,be,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
this,O,2,cause,nsubj,DT,,Subjects
will,O,2,cause,aux,MD,,Auxiliaries
cause,O,2,cause,ROOT,VB,,ROOT
the,O,4,discs,det,DT,,Nominals
discs,O,7,show,nsubj,NNS,,Subjects
not,O,7,show,neg,RB,,Negation
to,O,7,show,aux,TO,,Auxiliaries
show,O,2,cause,ccomp,VB,,Complements
up,O,7,show,prt,RP,,Compund
together,O,7,show,advmod,RB,,Adverbials
when,O,13,looking,advmod,WRB,,Adverbials
you,O,13,looking,nsubj,PRP,,Subjects
are,O,13,looking,aux,VBP,,Auxiliaries
looking,O,7,show,advcl,VBG,,Adverbials
for,O,13,looking,prep,IN,,Coordination
them,O,14,for,pobj,PRP,,Prepositions
on,O,13,looking,prep,IN,,Coordination
the,O,18,nomad,det,DT,,Nominals
nomad,O,16,on,pobj,NN,no ##mad,Prepositions
.,O,2,cause,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
they,O,1,play,nsubj,PRP,,Subjects
play,O,1,play,ROOT,VBP,,ROOT
just,O,3,about,advmod,RB,,Adverbials
about,O,1,play,prep,IN,,Coordination
everything,O,3,about,pobj,NN,,Prepositions
",",O,1,play,punct,",",,Miscellaneous
but,O,1,play,cc,CC,,Coordination
#,O,8,2,nmod,$,,Nominals
2,O,12,died,nsubj,CD,,Subjects
and,O,8,2,cc,CC,,Coordination
#,O,11,3,nmod,$,,Nominals
3,O,8,2,conj,CD,,Coordination
died,O,1,play,conj,VBD,,Coordination
very,O,14,shortly,advmod,RB,,Adverbials
shortly,O,12,died,advmod,RB,,Adverbials
after,O,12,died,prep,IN,,Coordination
getting,O,15,after,pcomp,VBG,,Prepositions
them,O,16,getting,dobj,PRP,,Objects
.,O,12,died,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
-,O,3,headset,punct,:,,Miscellaneous
no,O,3,headset,det,DT,,Nominals
propietary,O,3,headset,amod,JJ,prop ##ie ##tary,Nominals
headset,B-ASP,3,headset,ROOT,NN,heads ##et,ROOT
jack,I-ASP,3,headset,appos,NNP,,Nominals
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,1,chose,nsubj,PRP,,Subjects
chose,O,11,was,ccomp,VBD,,Complements
this,O,3,one,det,DT,,Nominals
one,O,1,chose,dobj,NN,,Objects
because,O,1,chose,prep,IN,,Coordination
from,O,4,because,pcomp,IN,,Prepositions
what,O,8,read,dobj,WP,,Objects
i,O,8,read,nsubj,PRP,,Subjects
read,O,5,from,pcomp,VBP,,Prepositions
",",O,11,was,punct,",",,Miscellaneous
it,O,11,was,nsubj,PRP,,Subjects
was,O,11,was,ROOT,VBD,,ROOT
the,O,14,deal,det,DT,,Nominals
best,B-OP,14,deal,amod,JJS,,Nominals
deal,B-ASP,11,was,attr,NN,,Objects
for,O,14,deal,prep,IN,,Coordination
the,O,17,money,det,DT,,Nominals
money,O,15,for,pobj,NN,,Prepositions
.,O,11,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
slowly,O,1,yet,advmod,RB,,Adverbials
yet,O,5,engorged,advmod,CC,,Adverbials
surely,O,5,engorged,advmod,RB,,Adverbials
my,O,4,unit,poss,PRP$,,Nominals
unit,O,5,engorged,nsubj,NN,,Subjects
engorged,O,5,engorged,ROOT,VBD,eng ##org ##ed,ROOT
as,O,8,read,mark,IN,,Compund
i,O,8,read,nsubj,PRP,,Subjects
read,O,5,engorged,advcl,VBP,,Adverbials
my,O,11,review,poss,PRP$,,Nominals
own,O,11,review,amod,JJ,,Nominals
review,O,8,read,dobj,NN,,Objects
",",O,11,review,punct,",",,Miscellaneous
similar,O,11,review,amod,JJ,,Nominals
to,O,13,similar,prep,IN,,Coordination
when,O,17,look,advmod,WRB,,Adverbials
i,O,17,look,nsubj,PRP,,Subjects
look,O,14,to,pcomp,VBP,,Prepositions
in,O,17,look,prep,IN,,Coordination
the,O,20,mirror,det,DT,,Nominals
mirror,O,18,in,pobj,NN,,Prepositions
.,O,5,engorged,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,1,software,det,DT,,Nominals
software,B-ASP,2,is,nsubj,NN,,Subjects
is,O,2,is,ROOT,VBZ,,ROOT
not,O,2,is,neg,RB,,Negation
good,B-OP,2,is,acomp,JJ,,Complements
either,O,2,is,advmod,RB,,Adverbials
and,O,2,is,cc,CC,,Coordination
the,O,8,driver,det,DT,,Nominals
driver,B-ASP,9,has,nsubj,NN,,Subjects
has,O,2,is,conj,VBZ,,Coordination
trouble,O,9,has,dobj,NN,,Objects
working,O,10,trouble,acl,VBG,,Nominals
with,O,11,working,prep,IN,,Coordination
other,O,16,products,amod,JJ,,Nominals
sound,O,15,blaster,amod,JJ,,Nominals
blaster,O,16,products,compound,NN,blast ##er,Compund
products,O,12,with,pobj,NNS,,Prepositions
",",O,16,products,punct,",",,Miscellaneous
which,O,19,is,nsubj,WDT,,Subjects
is,O,16,products,relcl,VBZ,,Nominals
very,O,21,dumb,advmod,RB,,Adverbials
dumb,B-OP,19,is,acomp,JJ,,Complements
.,O,9,has,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
but,O,16,love,cc,CC,,Coordination
",",O,16,love,punct,",",,Miscellaneous
if,O,5,looking,mark,IN,,Compund
you,O,5,looking,nsubj,PRP,,Subjects
're,O,5,looking,aux,VBP,' re,Auxiliaries
looking,O,16,love,advcl,VBG,,Adverbials
for,O,5,looking,prep,IN,,Coordination
my,O,8,opinion,poss,PRP$,,Nominals
opinion,O,6,for,pobj,NN,,Prepositions
of,O,8,opinion,prep,IN,,Coordination
the,O,13,player,det,DT,,Nominals
apex,B-ASP,13,player,compound,JJ,,Compund
dvd,I-ASP,13,player,compound,NNP,,Compund
player,I-ASP,9,of,pobj,NN,,Prepositions
",",O,16,love,punct,",",,Miscellaneous
i,O,16,love,nsubj,PRP,,Subjects
love,B-OP,16,love,ROOT,VBP,,ROOT
it,O,16,love,dobj,PRP,,Objects
!,O,16,love,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
if,O,3,give,mark,IN,,Compund
i,O,3,give,nsubj,PRP,,Subjects
could,O,3,give,aux,MD,,Auxiliaries
give,O,10,would,advcl,VB,,Adverbials
this,O,3,give,dative,DT,,Objects
a,O,7,rating,det,DT,,Nominals
negative,O,7,rating,amod,JJ,,Nominals
rating,O,3,give,dobj,NN,,Objects
",",O,10,would,punct,",",,Miscellaneous
i,O,10,would,nsubj,PRP,,Subjects
would,O,10,would,ROOT,MD,,ROOT
.,O,10,would,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
you,O,1,have,nsubj,PRP,,Subjects
have,O,1,have,ROOT,VBP,,ROOT
to,O,3,buy,aux,TO,,Auxiliaries
buy,O,1,have,xcomp,VB,,Complements
better,O,5,ones,amod,JJR,,Nominals
ones,O,3,buy,dobj,NNS,,Objects
.,O,1,have,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
they,O,1,sell,nsubj,PRP,,Subjects
sell,O,1,sell,ROOT,VBP,,ROOT
an,O,4,unit,det,DT,,Nominals
adapter,O,4,unit,compound,NN,adapt ##er,Compund
unit,O,1,sell,dobj,NN,,Objects
to,O,6,use,aux,TO,,Auxiliaries
use,O,1,sell,advcl,VB,,Adverbials
with,O,6,use,prep,IN,,Coordination
your,O,9,car,poss,PRP$,,Nominals
car,O,12,deck,poss,NN,,Nominals
's,O,9,car,case,POS,' s,Compund
cassette,O,12,deck,compound,NN,,Compund
deck,O,7,with,pobj,NN,,Prepositions
.,O,1,sell,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
in,O,4,have,prep,IN,,Coordination
short,O,0,in,amod,JJ,,Nominals
",",O,4,have,punct,",",,Miscellaneous
i,O,4,have,nsubj,PRP,,Subjects
have,O,4,have,ROOT,VBP,,ROOT
a,O,7,slr,det,DT,,Nominals
new,O,7,slr,amod,JJ,,Nominals
slr,O,4,have,dobj,NN,sl ##r,Objects
with,O,4,have,prep,IN,,Coordination
an,O,11,lens,det,DT,,Nominals
expensive,O,11,lens,amod,JJ,,Nominals
lens,O,8,with,pobj,NN,,Prepositions
and,O,11,lens,cc,CC,,Coordination
several,O,15,point,amod,JJ,,Nominals
film,O,15,point,compound,NN,,Compund
point,O,11,lens,conj,NN,,Coordination
and,O,15,point,cc,CC,,Coordination
shoots,O,15,point,conj,NNS,,Coordination
.,O,4,have,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
sure,O,3,'s,advmod,UH,,Adverbials
",",O,3,'s,punct,",",,Miscellaneous
it,O,3,'s,nsubj,PRP,,Subjects
's,O,3,'s,ROOT,VBZ,' s,ROOT
a,O,5,little,det,DT,,Nominals
little,O,6,bigger,npadvmod,JJ,,Noun
bigger,O,3,'s,acomp,JJR,,Complements
than,O,6,bigger,prep,IN,,Coordination
the,O,9,ipod,det,DT,,Nominals
ipod,O,7,than,pobj,NNP,,Prepositions
",",O,7,than,punct,",",,Miscellaneous
but,O,7,than,cc,CC,,Coordination
not,O,14,much,neg,RB,,Negation
by,O,14,much,advmod,IN,,Adverbials
much,O,7,than,conj,JJ,,Coordination
.,O,3,'s,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,2,door,det,DT,,Nominals
dvd,B-ASP,2,door,compound,NNP,,Compund
door,I-ASP,4,scratch,nsubj,NNP,,Subjects
would,O,4,scratch,aux,MD,,Auxiliaries
scratch,O,4,scratch,ROOT,VB,,ROOT
the,O,6,top,det,DT,,Nominals
top,O,4,scratch,dobj,NN,,Objects
of,O,6,top,prep,IN,,Coordination
the,O,9,disc,det,DT,,Nominals
disc,O,7,of,pobj,NN,,Prepositions
every,O,11,time,det,DT,,Nominals
time,O,4,scratch,npadvmod,NN,,Noun
it,O,13,closed,nsubj,PRP,,Subjects
closed,O,11,time,relcl,VBD,,Nominals
.,O,4,scratch,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,1,controls,det,DT,,Nominals
controls,B-ASP,2,are,nsubj,NNS,,Subjects
are,O,2,are,ROOT,VBP,,ROOT
on,O,2,are,prep,IN,,Coordination
the,O,5,side,det,DT,,Nominals
side,O,3,on,pobj,NN,,Prepositions
instead,O,7,of,advmod,RB,,Adverbials
of,O,3,on,cc,IN,,Coordination
on,O,3,on,conj,IN,,Coordination
the,O,10,front,det,DT,,Nominals
front,O,8,on,pobj,NN,,Prepositions
",",O,10,front,punct,",",,Miscellaneous
which,O,14,like,dobj,WDT,,Objects
i,O,14,like,nsubj,PRP,,Subjects
like,B-OP,10,front,relcl,VBP,,Nominals
",",O,2,are,punct,",",,Miscellaneous
because,O,18,'s,mark,IN,,Compund
that,O,18,'s,nsubj,DT,,Subjects
's,O,2,are,advcl,VBZ,' s,Adverbials
where,O,22,is,advmod,WRB,,Adverbials
my,O,21,thumb,poss,PRP$,,Nominals
thumb,O,22,is,nsubj,NN,,Subjects
is,O,18,'s,ccomp,VBZ,,Complements
when,O,25,hold,advmod,WRB,,Adverbials
i,O,25,hold,nsubj,PRP,,Subjects
hold,O,22,is,advcl,VBP,,Adverbials
the,O,27,thing,det,DT,,Nominals
thing,O,25,hold,dobj,NN,,Objects
!,O,2,are,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,1,panel,det,DT,,Nominals
panel,B-ASP,2,seems,nsubj,NN,,Subjects
seems,O,2,seems,ROOT,VBZ,,ROOT
like,O,6,come,mark,IN,,Compund
it,O,6,come,nsubj,PRP,,Subjects
will,O,6,come,aux,MD,,Auxiliaries
come,O,2,seems,ccomp,VB,,Complements
off,O,6,come,prt,RP,,Compund
very,O,9,easily,advmod,RB,,Adverbials
easily,B-OP,6,come,advmod,RB,,Adverbials
as,O,14,said,mark,IN,,Compund
other,O,12,people,amod,JJ,,Nominals
people,O,14,said,nsubj,NNS,,Subjects
have,O,14,said,aux,VBP,,Auxiliaries
said,O,6,come,advcl,VBD,,Adverbials
.,O,2,seems,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,2,tried,nsubj,PRP,,Subjects
've,O,2,tried,aux,VBP,' ve,Auxiliaries
tried,O,2,tried,ROOT,VBN,,ROOT
the,O,5,s85,det,DT,,Nominals
sony,O,5,s85,compound,NNP,,Compund
s85,O,2,tried,dobj,NNP,s ##85,Objects
with,O,2,tried,prep,IN,,Coordination
the,O,10,lens,det,DT,,Nominals
carl,O,10,lens,compound,NNP,,Compund
zeiss,O,10,lens,compound,NNP,ze ##iss,Compund
lens,O,6,with,pobj,NNP,,Prepositions
",",O,2,tried,punct,",",,Miscellaneous
but,O,2,tried,cc,CC,,Coordination
the,O,14,pictures,det,DT,,Nominals
pictures,O,15,were,nsubj,NNS,,Subjects
were,O,2,tried,conj,VBD,,Coordination
too,O,17,digital,advmod,RB,,Adverbials
digital,O,15,were,acomp,JJ,,Complements
.,O,15,were,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
