TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,REL_GROUP
appreciation,O,16,have,dobj,NN,,Objects
for,O,18,appreciation,prep,IN,,Coordination
ambience,B-ASP,19,for,pobj,NN,am ##bie ##nce,Prepositions
then,O,20,ambience,advmod,RB,,Adverbials
food,B-ASP,20,ambience,appos,NN,,Nominals
.,O,2,read,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,servers,det,DT,,Nominals
servers,B-ASP,2,give,nsubj,NNS,,Subjects
give,O,2,give,ROOT,VBP,,ROOT
you,O,2,give,dative,PRP,,Objects
some,O,6,slices,det,DT,,Nominals
sample,O,6,slices,compound,NN,,Compund
slices,O,2,give,dobj,NNS,,Objects
of,O,6,slices,prep,IN,,Coordination
your,O,9,order,poss,PRP$,,Nominals
order,O,7,of,pobj,NN,,Prepositions
while,O,12,wait,mark,IN,,Compund
you,O,12,wait,nsubj,PRP,,Subjects
wait,O,2,give,advcl,VBP,,Adverbials
(,O,17,add,punct,-LRB-,,Miscellaneous
shortly,O,17,add,advmod,RB,,Adverbials
I,O,17,add,nsubj,PRP,,Subjects
might,O,17,add,aux,MD,,Auxiliaries
add,O,12,wait,parataxis,VB,,Miscellaneous
),O,17,add,punct,-RRB-,,Miscellaneous
.,O,2,give,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
.,O,0,.,ROOT,.,,ROOT
the,O,2,best,det,DT,,Nominals
best,B-OP,2,best,ROOT,JJS,,ROOT
I,O,5,found,nsubj,PRP,,Subjects
've,O,5,found,aux,VBP,' ve,Auxiliaries
found,O,2,best,relcl,VBN,,Nominals
outside,O,5,found,advmod,RB,,Adverbials
of,O,6,outside,prep,IN,,Coordination
the,O,10,masters,det,DT,,Nominals
Chinatown,O,10,masters,compound,NNP,,Compund
masters,O,7,of,pobj,NNS,,Prepositions
.,O,2,best,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,food,det,DT,,Nominals
food,B-ASP,2,was,nsubj,NN,,Subjects
was,O,2,was,ROOT,VBD,,ROOT
wonderful,B-OP,2,was,acomp,JJ,,Complements
and,O,3,wonderful,cc,CC,,Coordination
imaginative,B-OP,3,wonderful,conj,JJ,,Coordination
.,O,2,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Single,O,2,Restaurant,compound,NNP,,Compund
Worst,B-OP,2,Restaurant,compound,NNP,,Compund
Restaurant,B-ASP,2,Restaurant,ROOT,NNP,,ROOT
in,O,2,Restaurant,prep,IN,,Coordination
Manhattan,O,3,in,pobj,NNP,,Prepositions
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Their,O,1,eggplant,poss,PRP$,,Nominals
eggplant,B-ASP,2,is,nsubj,NN,egg ##pl ##ant,Subjects
is,O,2,is,ROOT,VBZ,,ROOT
so,O,4,delicate,advmod,RB,,Adverbials
delicate,B-OP,7,tender,amod,JJ,,Nominals
",",O,7,tender,punct,",",,Miscellaneous
sweet,B-OP,7,tender,amod,JJ,,Nominals
tender,O,2,is,attr,NN,,Objects
!,O,2,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Fish,B-ASP,1,was,nsubj,NNP,,Subjects
was,O,1,was,ROOT,VBD,,ROOT
overdone,B-OP,1,was,acomp,JJ,over ##don ##e,Complements
.,O,1,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Good,B-OP,1,food,amod,JJ,,Nominals
food,B-ASP,1,food,ROOT,NN,,ROOT
at,O,1,food,prep,IN,,Coordination
the,O,5,price,det,DT,,Nominals
right,B-OP,5,price,amod,JJ,,Nominals
price,B-ASP,2,at,pobj,NN,,Prepositions
",",O,11,ask,punct,",",,Miscellaneous
what,O,8,more,det,WP,,Nominals
more,O,12,for,pobj,JJR,,Prepositions
can,O,11,ask,aux,MD,,Auxiliaries
you,O,11,ask,nsubj,PRP,,Subjects
ask,O,11,ask,ROOT,VB,,ROOT
for,O,11,ask,prep,IN,,Coordination
.,O,11,ask,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,1,came,nsubj,PRP,,Subjects
came,O,1,came,ROOT,VBD,,ROOT
here,O,1,came,advmod,RB,,Adverbials
for,O,1,came,prep,IN,,Coordination
my,O,5,friend,poss,PRP$,,Nominals
friend,O,7,birthday,poss,NN,,Nominals
's,O,5,friend,case,POS,' s,Compund
birthday,O,3,for,pobj,NN,,Prepositions
and,O,1,came,cc,CC,,Coordination
keep,O,1,came,conj,VB,,Coordination
coming,O,9,keep,xcomp,VBG,,Complements
back,O,10,coming,advmod,RB,,Adverbials
ever,O,13,since,advmod,RB,,Adverbials
since,O,10,coming,advmod,RB,,Adverbials
.,O,1,came,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,setting,det,DT,,Nominals
setting,B-ASP,2,is,nsubj,NN,,Subjects
is,O,2,is,ROOT,VBZ,,ROOT
casual,B-OP,2,is,acomp,JJ,,Complements
and,O,3,casual,cc,CC,,Coordination
romantic,B-OP,3,casual,conj,JJ,,Coordination
.,O,2,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,1,was,nsubj,PRP,,Subjects
was,O,1,was,ROOT,VBD,,ROOT
pleasantly,O,3,surprised,advmod,RB,,Adverbials
surprised,O,1,was,acomp,JJ,,Complements
to,O,5,find,aux,TO,,Auxiliaries
find,O,3,surprised,xcomp,VB,,Complements
this,O,7,gem,det,DT,,Nominals
gem,O,5,find,dobj,NN,,Objects
in,O,7,gem,prep,IN,,Coordination
Hoboken,O,8,in,pobj,NNP,ho ##bo ##ken,Prepositions
.,O,1,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,2,go,nsubj,PRP,,Subjects
would,O,2,go,aux,MD,,Auxiliaries
go,O,2,go,ROOT,VB,,ROOT
back,O,2,go,advmod,RB,,Adverbials
.,O,2,go,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
We,O,1,left,nsubj,PRP,,Subjects
left,O,1,left,ROOT,VBD,,ROOT
after,O,1,left,prep,IN,,Coordination
one,O,4,drink,nummod,CD,,Nominals
drink,B-ASP,2,after,pobj,NN,,Prepositions
.,O,1,left,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,pizza,det,DT,,Nominals
pizza,B-ASP,2,is,nsubj,NN,,Subjects
is,O,2,is,ROOT,VBZ,,ROOT
good,B-OP,2,is,acomp,JJ,,Complements
though,O,2,is,advmod,RB,,Adverbials
.,O,2,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,2,service,det,DT,,Nominals
counter,B-ASP,2,service,amod,NN,,Nominals
service,I-ASP,3,is,nsubj,NN,,Subjects
is,O,3,is,ROOT,VBZ,,ROOT
bad,B-OP,3,is,acomp,JJ,,Complements
.,O,3,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Drinks,O,0,Drinks,ROOT,NNS,,ROOT
:,O,0,Drinks,punct,:,,Miscellaneous
2,O,3,glasses,nummod,CD,,Nominals
glasses,O,0,Drinks,appos,NNS,,Nominals
of,O,3,glasses,prep,IN,,Coordination
Dom,O,6,Perignon,compound,NNP,,Compund
Perignon,O,4,of,pobj,NNP,per ##ignon,Prepositions
at,O,3,glasses,prep,IN,,Coordination
$,O,9,35,nmod,$,,Nominals
35,O,7,at,pobj,CD,,Prepositions
each,O,9,35,npadvmod,DT,,Noun
.,O,0,Drinks,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Having,O,2,been,aux,VBG,,Auxiliaries
not,O,2,been,neg,RB,,Negation
been,O,10,skew,csubj,VBN,,Subjects
home,O,2,been,advmod,RB,,Adverbials
in,O,2,been,prep,IN,,Coordination
the,O,8,years,det,DT,,Nominals
last,O,8,years,amod,JJ,,Nominals
2,O,8,years,nummod,CD,,Nominals
years,O,4,in,pobj,NNS,,Prepositions
may,O,10,skew,aux,MD,,Auxiliaries
skew,O,10,skew,ROOT,VB,sk ##ew,ROOT
this,O,12,reviewer,det,DT,,Nominals
reviewer,O,10,skew,dobj,NN,,Objects
a,O,14,bit,det,DT,,Nominals
bit,O,10,skew,npadvmod,NN,,Noun
",",O,10,skew,punct,",",,Miscellaneous
but,O,10,skew,cc,CC,,Coordination
the,O,18,food,det,DT,,Nominals
food,B-ASP,19,was,nsubj,NN,,Subjects
was,O,10,skew,conj,VBD,,Coordination
tasty,B-OP,23,sans,amod,JJ,ta ##sty,Nominals
and,O,20,tasty,cc,CC,,Coordination
spicy,O,20,tasty,conj,JJ,,Coordination
sans,O,19,was,attr,UH,,Objects
the,O,25,oil,det,DT,,Nominals
oil,B-ASP,23,sans,appos,NN,,Nominals
that,O,27,comes,nsubj,WDT,,Subjects
comes,O,25,oil,relcl,VBZ,,Nominals
floating,O,27,comes,xcomp,VBG,,Complements
along,O,27,comes,advmod,RB,,Adverbials
at,O,29,along,prep,IN,,Coordination
similar,O,32,venues,amod,JJ,,Nominals
venues,O,30,at,pobj,NNS,,Prepositions
.,O,19,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
My,O,1,chicken,poss,PRP$,,Nominals
chicken,B-ASP,2,was,nsubj,NN,,Subjects
was,O,2,was,ROOT,VBD,,ROOT
inedible,B-OP,2,was,acomp,JJ,in ##ed ##ible,Complements
as,O,6,were,mark,IN,,Compund
there,O,6,were,expl,EX,,Subjects
were,O,2,was,advcl,VBD,,Adverbials
so,O,8,many,advmod,RB,,Adverbials
many,O,10,lumps,amod,JJ,,Nominals
fatty,O,10,lumps,amod,JJ,,Nominals
lumps,O,6,were,attr,NNS,lump ##s,Objects
which,O,13,had,dobj,WDT,,Objects
i,O,13,had,nsubj,PRP,,Subjects
had,O,10,lumps,relcl,VBD,,Nominals
to,O,15,keep,aux,TO,,Auxiliaries
keep,O,13,had,xcomp,VB,,Complements
spitting,O,15,keep,xcomp,VBG,,Complements
out,O,16,spitting,prt,RP,,Compund
into,O,16,spitting,prep,IN,,Coordination
my,O,20,napkin,poss,PRP$,,Nominals
napkin,O,18,into,pobj,NN,,Prepositions
.,O,2,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,3,go,nsubj,PRP,,Subjects
did,O,3,go,aux,VBD,,Auxiliaries
n't,O,3,go,neg,RB,n ' t,Negation
go,O,3,go,ROOT,VB,,ROOT
there,O,3,go,advmod,RB,,Adverbials
for,O,3,go,prep,IN,,Coordination
food,B-ASP,5,for,pobj,NN,,Prepositions
so,O,11,comment,advmod,IN,,Adverbials
I,O,11,comment,nsubj,PRP,,Subjects
ca,O,11,comment,aux,MD,,Auxiliaries
n't,O,11,comment,neg,RB,n ' t,Negation
comment,O,11,comment,ROOT,VB,,ROOT
.,O,11,comment,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Highly,O,1,recommended,advmod,RB,,Adverbials
recommended,O,1,recommended,ROOT,VBN,,ROOT
.,O,1,recommended,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
but,O,4,wan,cc,CC,,Coordination
I,O,4,wan,nsubj,PRP,,Subjects
would,O,4,wan,aux,MD,,Auxiliaries
n't,O,4,wan,neg,RB,n ' t,Negation
wan,O,4,wan,ROOT,VB,,ROOT
na,O,6,live,aux,TO,,Auxiliaries
live,O,4,wan,xcomp,VB,,Complements
there,O,6,live,advmod,RB,,Adverbials
.,O,4,wan,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
it,O,1,is,nsubj,PRP,,Subjects
is,O,1,is,ROOT,VBZ,,ROOT
not,O,1,is,neg,RB,,Negation
consistent,B-OP,1,is,acomp,JJ,,Complements
.,O,1,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Winnie,O,4,are,nsubj,NNP,,Subjects
and,O,0,Winnie,cc,CC,,Coordination
her,O,3,staff,poss,PRP$,,Nominals
staff,B-ASP,0,Winnie,conj,NN,,Coordination
are,O,4,are,ROOT,VBP,,ROOT
the,O,7,crew,det,DT,,Nominals
best,B-OP,7,crew,amod,JJS,,Nominals
crew,O,4,are,attr,NN,,Objects
you,O,10,find,nsubj,PRP,,Subjects
can,O,10,find,aux,MD,,Auxiliaries
find,O,7,crew,relcl,VB,,Nominals
serving,O,7,crew,relcl,VBG,,Nominals
you,O,11,serving,dobj,PRP,,Objects
.,O,4,are,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Slow,B-OP,1,service,amod,JJ,,Nominals
service,B-ASP,1,service,ROOT,NN,,ROOT
",",O,1,service,punct,",",,Miscellaneous
but,O,1,service,cc,CC,,Coordination
when,O,7,hanging,advmod,WRB,,Adverbials
you,O,7,hanging,nsubj,PRP,,Subjects
're,O,7,hanging,aux,VBP,' re,Auxiliaries
hanging,O,1,service,conj,VBG,,Coordination
around,O,7,hanging,advmod,RB,,Adverbials
with,O,7,hanging,prep,IN,,Coordination
groups,O,9,with,pobj,NNS,,Prepositions
of,O,10,groups,prep,IN,,Coordination
10,O,11,of,pobj,CD,,Prepositions
or,O,12,10,cc,CC,,Coordination
20,O,12,10,conj,CD,,Coordination
",",O,10,groups,punct,",",,Miscellaneous
who,O,18,notices,nsubj,WP,,Subjects
really,O,18,notices,advmod,RB,,Adverbials
notices,O,10,groups,relcl,VBZ,,Nominals
?,O,7,hanging,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
As,O,7,say,prep,IN,,Coordination
a,O,3,hipster,det,DT,,Nominals
retired,O,3,hipster,amod,JJ,,Nominals
hipster,O,0,As,pobj,NN,hips ##ter,Prepositions
",",O,7,say,punct,",",,Miscellaneous
I,O,7,say,nsubj,PRP,,Subjects
can,O,7,say,aux,MD,,Auxiliaries
say,O,7,say,ROOT,VB,,ROOT
with,O,7,say,prep,IN,,Coordination
some,O,10,degree,det,DT,,Nominals
degree,O,8,with,pobj,NN,,Prepositions
of,O,10,degree,prep,IN,,Coordination
certainty,O,11,of,pobj,NN,,Prepositions
that,O,21,been,mark,IN,,Compund
for,O,21,been,prep,IN,,Coordination
the,O,17,year,det,DT,,Nominals
last,O,17,year,amod,JJ,,Nominals
year,O,14,for,pobj,NN,,Prepositions
Lucky,B-ASP,19,Strike,compound,NNP,,Compund
Strike,I-ASP,21,been,nsubj,NNP,,Subjects
has,O,21,been,aux,VBZ,,Auxiliaries
been,O,7,say,ccomp,VBN,,Complements
the,O,24,laid-back,det,DT,,Nominals
best,B-OP,24,laid-back,amod,JJS,,Nominals
laid-back,O,21,been,attr,JJ,laid - back,Objects
late,O,26,night,amod,JJ,,Nominals
night,O,21,been,npadvmod,NN,,Noun
in,O,21,been,prep,IN,,Coordination
the,O,29,city,det,DT,,Nominals
city,O,27,in,pobj,NN,,Prepositions
.,O,7,say,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Maybe,O,1,tomorrow,advmod,RB,,Adverbials
tomorrow,O,1,tomorrow,ROOT,NN,,ROOT
;,O,1,tomorrow,punct,:,,Miscellaneous
-,O,1,tomorrow,punct,:,,Miscellaneous
),O,3,-,punct,-RRB-,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Most,O,1,importantly,advmod,RBS,,Adverbials
importantly,O,6,priced,advmod,RB,,Adverbials
",",O,6,priced,punct,",",,Miscellaneous
it,O,6,priced,nsubjpass,PRP,,Subjects
is,O,6,priced,auxpass,VBZ,,Auxiliaries
reasonably,B-OP,6,priced,advmod,RB,,Adverbials
priced,B-ASP,6,priced,ROOT,VBN,,ROOT
.,O,6,priced,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Everything,O,4,is,nsubj,NN,,Subjects
at,O,0,Everything,prep,IN,,Coordination
Sala,O,3,Thai,compound,NNP,sal ##a,Compund
Thai,O,1,at,pobj,NNP,,Prepositions
is,O,4,is,ROOT,VBZ,,ROOT
tasty,B-OP,4,is,acomp,JJ,ta ##sty,Complements
and,O,5,tasty,cc,CC,,Coordination
well-portioned,B-OP,5,tasty,conj,JJ,well - portion ##ed,Coordination
.,O,4,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,quality,det,DT,,Nominals
quality,B-ASP,12,makes,nsubj,NN,,Subjects
of,I-ASP,1,quality,prep,IN,,Coordination
food,I-ASP,2,of,pobj,NN,,Prepositions
at,O,1,quality,prep,IN,,Coordination
this,O,6,restaurant,det,DT,,Nominals
restaurant,O,4,at,pobj,NN,,Prepositions
accompanied,O,6,restaurant,acl,VBN,,Nominals
by,O,7,accompanied,agent,IN,,Subjects
fantastic,B-OP,11,jazz,amod,JJ,,Nominals
live,B-ASP,11,jazz,amod,JJ,,Nominals
jazz,I-ASP,8,by,pobj,NN,,Prepositions
makes,O,12,makes,ROOT,VBZ,,ROOT
this,O,14,place,det,DT,,Nominals
place,O,12,makes,dobj,NN,,Objects
a,O,17,10,det,DT,,Nominals
perfect,B-OP,17,10,amod,JJ,,Nominals
10,O,14,place,npadvmod,CD,,Noun
!,O,12,makes,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,crust,det,DT,,Nominals
crust,B-ASP,2,is,nsubj,NN,,Subjects
is,O,2,is,ROOT,VBZ,,ROOT
thin,B-OP,2,is,acomp,JJ,,Complements
",",O,7,are,punct,",",,Miscellaneous
the,O,6,ingredients,det,DT,,Nominals
ingredients,O,7,are,nsubj,NNS,,Subjects
are,O,2,is,conj,VBP,,Coordination
fresh,B-OP,7,are,acomp,JJ,,Complements
and,O,7,are,cc,CC,,Coordination
the,O,11,staff,det,DT,,Nominals
staff,B-ASP,12,is,nsubj,NN,,Subjects
is,O,7,are,conj,VBZ,,Coordination
friendly,B-OP,12,is,acomp,JJ,,Complements
.,O,12,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,all,det,DT,,Nominals
all,B-ASP,6,is,nsubj,DT,,Subjects
you,I-ASP,4,eat,nsubj,PRP,,Subjects
can,I-ASP,4,eat,aux,MD,,Auxiliaries
eat,I-ASP,1,all,relcl,VB,,Nominals
deal,I-ASP,4,eat,dobj,NN,,Objects
is,O,6,is,ROOT,VBZ,,ROOT
truly,O,8,amazing,advmod,RB,,Adverbials
amazing,B-OP,6,is,acomp,JJ,,Complements
here,O,6,is,advmod,RB,,Adverbials
.,O,6,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Loved,O,0,Loved,ROOT,VBD,,ROOT
it,O,0,Loved,dobj,PRP,,Objects
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
They,O,1,are,nsubj,PRP,,Subjects
are,O,1,are,ROOT,VBP,,ROOT
tasty,B-OP,1,are,acomp,JJ,ta ##sty,Complements
",",O,1,are,punct,",",,Miscellaneous
but,O,1,are,cc,CC,,Coordination
I,O,6,suggest,nsubj,PRP,,Subjects
suggest,O,1,are,conj,VBP,,Coordination
only,O,8,eating,advmod,RB,,Adverbials
eating,O,6,suggest,xcomp,VBG,,Complements
one,O,8,eating,dobj,CD,,Objects
with,O,8,eating,prep,IN,,Coordination
meat,B-ASP,10,with,pobj,NN,,Prepositions
because,O,14,tend,mark,IN,,Compund
they,O,14,tend,nsubj,PRP,,Subjects
tend,O,8,eating,advcl,VBP,,Adverbials
not,O,17,mesh,neg,RB,,Negation
to,O,17,mesh,aux,TO,,Auxiliaries
mesh,O,14,tend,xcomp,VB,,Complements
that,O,19,well,advmod,DT,,Adverbials
well,O,17,mesh,advmod,RB,,Adverbials
with,O,17,mesh,prep,IN,,Coordination
the,O,25,system,det,DT,,Nominals
average,O,25,system,amod,JJ,,Nominals
American,O,25,system,amod,JJ,,Nominals
digestive,O,25,system,amod,JJ,digest ##ive,Nominals
system,O,20,with,pobj,NN,,Prepositions
.,O,6,suggest,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,food,det,DT,,Nominals
food,B-ASP,2,is,nsubj,NN,,Subjects
is,O,2,is,ROOT,VBZ,,ROOT
decent,B-OP,2,is,acomp,JJ,,Complements
at,I-OP,5,best,advmod,IN,,Adverbials
best,I-OP,2,is,advmod,JJS,,Adverbials
",",O,2,is,punct,",",,Miscellaneous
and,O,2,is,cc,CC,,Coordination
the,O,9,ambience,det,DT,,Nominals
ambience,B-ASP,14,'s,nsubj,NN,am ##bie ##nce,Subjects
",",O,14,'s,punct,",",,Miscellaneous
well,O,14,'s,intj,UH,,Miscellaneous
",",O,14,'s,punct,",",,Miscellaneous
it,O,14,'s,nsubj,PRP,,Subjects
's,O,22,consider,ccomp,VBZ,' s,Complements
a,O,16,matter,det,DT,,Nominals
matter,O,14,'s,attr,NN,,Objects
of,O,16,matter,prep,IN,,Coordination
opinion,O,17,of,pobj,NN,,Prepositions
",",O,22,consider,punct,",",,Miscellaneous
some,O,22,consider,nsubj,DT,,Subjects
may,O,22,consider,aux,MD,,Auxiliaries
consider,O,2,is,conj,VB,,Coordination
it,O,25,be,nsubj,PRP,,Subjects
to,O,25,be,aux,TO,,Auxiliaries
be,O,22,consider,ccomp,VB,,Complements
a,O,28,thing,det,DT,,Nominals
sweet,B-OP,28,thing,amod,JJ,,Nominals
thing,O,25,be,attr,NN,,Objects
",",O,31,thought,punct,",",,Miscellaneous
I,O,31,thought,nsubj,PRP,,Subjects
thought,O,31,thought,ROOT,VBD,,ROOT
it,O,33,was,nsubj,PRP,,Subjects
was,O,31,thought,ccomp,VBD,,Complements
just,O,35,annoying,advmod,RB,,Adverbials
annoying,B-OP,33,was,acomp,JJ,,Complements
.,O,31,thought,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Everything,O,3,was,nsubj,NN,,Subjects
we,O,2,had,nsubj,PRP,,Subjects
had,O,0,Everything,relcl,VBD,,Nominals
was,O,3,was,ROOT,VBD,,ROOT
pretty,O,5,good,advmod,RB,,Adverbials
good,B-OP,3,was,acomp,JJ,,Complements
",",O,3,was,punct,",",,Miscellaneous
but,O,3,was,cc,CC,,Coordination
we,O,11,been,nsubj,PRP,,Subjects
have,O,11,been,aux,VBP,,Auxiliaries
only,O,11,been,advmod,RB,,Adverbials
been,O,3,was,conj,VBN,,Coordination
there,O,11,been,advmod,RB,,Adverbials
once,O,11,been,advmod,RB,,Adverbials
.,O,11,been,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,3,recommend,nsubj,PRP,,Subjects
'd,O,3,recommend,aux,MD,' d,Auxiliaries
definitely,O,3,recommend,advmod,RB,,Adverbials
recommend,B-OP,3,recommend,ROOT,VB,,ROOT
this,O,6,place,det,DT,,Nominals
little,O,6,place,amod,JJ,,Nominals
place,O,3,recommend,dobj,NN,,Objects
.,O,3,recommend,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,combination,det,DT,,Nominals
combination,O,21,makes,nsubj,NN,,Subjects
of,O,1,combination,prep,IN,,Coordination
fresh,B-ASP,5,sauce,amod,JJ,,Nominals
tomato,I-ASP,5,sauce,compound,NN,,Compund
sauce,I-ASP,2,of,pobj,NN,,Prepositions
",",O,5,sauce,punct,",",,Miscellaneous
fresh,B-ASP,9,cheese,amod,JJ,,Nominals
mozz,I-ASP,9,cheese,compound,NN,mo ##zz,Compund
cheese,I-ASP,5,sauce,conj,NN,,Coordination
",",O,9,cheese,punct,",",,Miscellaneous
basil,B-ASP,9,cheese,conj,NN,,Coordination
and,O,11,basil,cc,CC,,Coordination
the,O,14,dough,det,DT,,Nominals
dough,B-ASP,11,basil,conj,NN,,Coordination
they,O,16,make,nsubj,PRP,,Subjects
make,O,14,dough,relcl,VBP,,Nominals
with,O,16,make,prep,IN,,Coordination
imported,O,19,flour,amod,VBN,,Nominals
flour,O,17,with,pobj,NN,,Prepositions
",",O,21,makes,punct,",",,Miscellaneous
makes,O,21,makes,ROOT,VBZ,,ROOT
this,O,23,is,nsubj,DT,,Subjects
is,O,21,makes,ccomp,VBZ,,Complements
one,O,23,is,attr,CD,,Objects
of,O,24,one,prep,IN,,Coordination
the,O,28,pizza,det,DT,,Nominals
better,B-OP,28,pizza,amod,JJR,,Nominals
pizza,B-ASP,25,of,pobj,NN,,Prepositions
's,O,28,pizza,case,POS,' s,Compund
in,O,28,pizza,prep,IN,,Coordination
NY,O,30,in,pobj,NNP,,Prepositions
.,O,21,makes,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
They,O,1,'re,nsubj,PRP,,Subjects
're,O,1,'re,ROOT,VBP,' re,ROOT
are,O,1,'re,acomp,VBP,,Complements
better,B-OP,5,restaurants,amod,JJR,,Nominals
Taiwanese,O,5,restaurants,amod,JJ,,Nominals
restaurants,O,2,are,attr,NNS,,Objects
and,O,2,are,cc,CC,,Coordination
they,O,9,located,nsubjpass,PRP,,Subjects
are,O,9,located,auxpass,VBP,,Auxiliaries
located,O,2,are,conj,VBN,,Coordination
in,O,9,located,prep,IN,,Coordination
Flushing,O,10,in,pobj,NN,,Prepositions
",",O,11,Flushing,punct,",",,Miscellaneous
Queens,O,11,Flushing,appos,NNP,,Nominals
.,O,1,'re,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Its,O,4,location,poss,PRP$,,Nominals
a,O,4,location,det,DT,,Nominals
nice,B-OP,4,location,amod,JJ,,Nominals
quiet,B-OP,4,location,amod,JJ,,Nominals
location,B-ASP,7,eat,nsubj,NN,,Subjects
to,O,6,go,aux,TO,,Auxiliaries
go,O,4,location,relcl,VB,,Nominals
eat,O,7,eat,ROOT,VB,,ROOT
a,O,10,meal,det,DT,,Nominals
good,B-OP,10,meal,amod,JJ,,Nominals
meal,B-ASP,7,eat,dobj,NN,,Objects
",",O,7,eat,punct,",",,Miscellaneous
relax,O,7,eat,dep,VB,,Miscellaneous
",",O,12,relax,punct,",",,Miscellaneous
be,O,12,relax,conj,VB,,Coordination
able,O,14,be,acomp,JJ,,Complements
to,O,17,talk,aux,TO,,Auxiliaries
talk,O,15,able,xcomp,VB,,Complements
and,O,17,talk,cc,CC,,Coordination
have,O,17,talk,conj,VB,,Coordination
a,O,23,time,det,DT,,Nominals
very,O,22,good,advmod,RB,,Adverbials
good,B-OP,23,time,amod,JJ,,Nominals
time,O,19,have,dobj,NN,,Objects
.,O,7,eat,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,3,going,nsubj,PRP,,Subjects
will,O,3,going,aux,MD,,Auxiliaries
be,O,3,going,aux,VB,,Auxiliaries
going,O,3,going,ROOT,VBG,,ROOT
back,O,3,going,advmod,RB,,Adverbials
very,O,6,soon,advmod,RB,,Adverbials
soon,O,3,going,advmod,RB,,Adverbials
.,O,3,going,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Plus,O,2,made,cc,CC,,Coordination
they,O,2,made,nsubj,PRP,,Subjects
made,O,2,made,ROOT,VBD,,ROOT
